,age,gender,is_married,is_hereditary,weight,height,is_smoker,stress,bald_prob
541,54,0,1,1,57.8,160.0,1,1,0.744
542,32,0,1,0,42.1,152.0,1,3,0.332
543,40,1,1,0,52.5,174.1,1,8,0.63
544,45,1,1,0,55.2,165.7,1,6,0.546
545,45,0,1,1,70.5,167.4,0,9,0.612
546,32,1,1,0,59.5,154.9,1,2,0.458
547,36,1,1,0,58.7,171.1,0,10,0.439
548,45,1,1,0,57.2,161.6,0,2,0.578
549,60,1,1,1,47.6,148.2,0,10,0.758
550,49,1,1,1,66.0,153.8,0,5,0.701
551,62,0,1,0,50.0,140.8,0,8,0.513
552,29,1,1,1,52.7,161.1,1,7,0.856
553,41,1,1,0,49.1,150.6,1,7,0.607
554,42,1,1,0,59.1,180.8,1,10,0.727
555,32,0,1,0,82.9,187.4,1,3,0.251
556,35,0,1,1,58.2,160.1,1,10,0.703
557,30,1,1,0,47.4,158.9,1,10,0.598
558,19,1,0,1,49.1,161.8,1,10,0.807
559,34,1,1,0,67.5,178.7,0,10,0.482
560,38,1,1,1,75.3,172.0,0,6,0.52
561,33,0,1,1,63.4,185.3,0,3,0.44
562,43,1,1,0,52.3,165.6,1,5,0.764
563,27,1,1,1,45.9,175.7,1,5,0.866
564,59,1,1,0,55.2,190.5,1,1,0.508
565,39,1,1,0,56.9,174.3,0,1,0.416
566,27,1,1,0,52.2,158.1,0,10,0.642
567,44,1,1,1,59.2,185.8,0,8,0.841
568,51,1,1,0,47.2,166.5,0,3,0.555
569,27,1,1,0,51.7,163.9,0,10,0.859
570,50,1,1,0,49.8,162.8,1,5,0.652
571,40,0,1,0,60.4,159.6,1,1,0.31
572,50,1,1,0,66.0,166.2,1,1,0.631
573,35,1,1,0,56.7,171.6,0,1,0.44
574,37,0,1,0,57.6,170.9,0,2,0.185
575,40,1,1,0,92.5,188.3,1,7,0.488
576,37,1,1,1,46.5,163.7,1,7,0.92
577,49,0,1,1,71.1,164.6,0,3,0.738
578,50,1,1,0,85.3,185.4,0,4,0.569
579,39,1,1,1,66.3,183.0,1,2,0.579
580,56,1,1,0,56.4,173.7,0,4,0.74
581,39,1,1,0,78.7,190.2,0,9,0.579
582,28,1,1,1,46.0,169.3,0,3,0.553
583,30,0,1,0,50.4,169.9,0,7,0.382
584,46,1,1,0,59.4,169.2,0,3,0.81
585,41,1,1,0,53.0,190.1,0,9,0.596
586,34,0,1,0,81.0,168.5,0,1,0.319
587,38,0,1,1,63.4,166.2,0,3,0.465
588,65,1,1,0,56.2,164.0,1,7,0.862
589,45,0,1,1,60.4,184.2,0,2,0.566
590,47,1,1,1,84.9,188.8,0,5,0.764
591,31,1,1,0,49.4,155.5,1,4,0.379
592,31,1,1,0,61.6,161.4,0,8,0.387
593,35,0,1,0,50.0,149.4,1,8,0.332
594,24,1,1,0,56.2,154.6,0,8,0.48
595,34,1,1,0,83.4,192.4,0,1,0.238
596,30,1,1,0,52.7,180.0,0,4,0.428
597,41,1,1,0,48.7,159.4,1,3,0.558
598,62,1,1,0,61.0,163.0,1,3,0.667
599,25,1,1,0,48.4,153.3,0,4,0.47
600,45,0,1,0,66.0,174.5,0,10,0.926
601,35,0,1,0,52.7,166.6,1,1,0.355
602,50,1,1,1,64.2,181.7,0,2,0.68
603,43,1,1,0,47.2,162.3,0,4,0.598
604,33,0,1,1,54.8,180.6,0,10,0.427
605,22,1,1,0,54.9,171.9,0,5,0.511
606,38,1,1,0,54.7,160.3,0,3,0.408
607,48,1,1,0,57.6,182.1,0,10,0.552
608,20,0,1,0,56.3,168.5,0,2,0.355
609,37,0,1,0,52.4,164.0,0,8,0.76
610,40,1,1,0,54.4,145.5,0,9,0.516
611,37,1,1,1,63.8,174.8,1,10,0.942
612,33,1,1,0,65.1,169.1,1,9,0.595
613,45,0,1,0,50.3,169.3,0,7,0.393
614,37,0,1,0,48.1,173.3,1,4,0.473
615,21,1,1,0,46.6,166.3,0,4,0.513
616,49,1,1,1,51.1,167.7,1,10,0.995
617,49,0,1,0,52.5,185.9,1,6,0.387
618,41,0,1,0,57.1,167.8,1,5,0.69
619,46,1,1,0,52.1,160.4,1,9,0.767
620,26,1,1,1,86.4,156.5,0,8,0.53
621,38,0,1,0,54.3,168.6,1,6,0.607
622,49,1,1,0,52.6,154.2,1,5,0.537
623,32,1,1,0,51.4,156.6,0,5,0.407
624,33,1,1,1,58.4,170.9,0,6,0.643
625,43,0,1,0,61.9,178.6,1,7,0.346
626,38,1,1,1,53.8,150.9,0,1,0.359
627,42,1,1,0,53.1,159.0,0,7,0.603
628,35,1,1,1,45.7,166.8,1,4,0.754
629,49,1,1,0,52.5,169.4,1,6,0.637
630,32,1,1,0,47.3,151.7,0,2,0.439
631,21,1,1,0,50.2,163.6,1,10,0.619
632,34,1,1,0,50.9,164.4,0,4,0.261
633,28,0,1,0,66.6,150.5,0,9,0.495
634,24,0,1,1,56.4,183.3,1,9,0.725
635,47,1,1,0,99.7,169.2,0,1,0.48
636,34,1,1,1,45.5,181.3,1,5,0.819
637,36,1,1,0,47.5,169.8,1,8,0.297
638,31,0,1,0,46.7,163.6,0,8,0.36
639,41,0,1,0,51.8,169.0,1,3,0.432
640,22,1,1,0,67.1,172.6,0,4,0.6
641,56,1,1,1,63.1,157.8,1,3,0.905
642,52,1,1,0,67.3,177.5,0,10,0.674
643,37,0,1,0,56.6,165.6,0,5,0.585
644,58,0,1,0,63.1,161.5,0,5,0.598
645,47,0,1,0,50.1,145.9,1,9,0.679
646,26,1,1,0,51.2,161.6,0,3,0.381
647,40,1,1,1,45.8,165.6,1,6,0.809
648,38,1,1,1,55.2,179.2,0,3,0.605
649,35,1,1,0,41.7,159.3,1,5,0.587
650,55,1,1,1,55.4,169.4,1,4,0.953
651,35,0,1,0,63.0,188.5,0,10,0.264
652,42,1,1,0,68.9,166.5,1,3,0.536
653,44,0,1,0,55.8,169.5,1,6,0.653
654,37,1,1,1,41.8,147.2,1,3,0.542
655,11,1,0,1,43.0,163.3,0,7,0.447
656,66,0,1,1,56.1,179.4,1,1,1.0
657,31,1,1,0,44.6,160.7,0,8,0.337
658,18,1,0,0,60.4,170.8,1,3,0.131
659,46,1,1,0,46.3,161.5,1,8,0.523
660,45,1,1,1,57.1,173.2,0,2,0.695
661,32,0,1,0,43.4,160.3,1,2,0.324
662,34,1,1,0,53.9,166.1,0,10,0.557
663,46,1,1,1,76.1,174.3,0,5,0.679
664,28,0,1,0,57.4,161.4,1,10,0.52
665,31,1,1,0,66.8,171.6,0,3,0.391
666,40,0,1,1,64.6,184.5,1,4,0.626
667,43,1,1,0,50.9,160.1,0,10,0.514
668,70,1,1,0,56.3,172.9,1,6,0.608
669,54,1,1,0,51.0,162.8,1,8,0.694
670,35,0,1,0,54.0,172.4,1,1,0.424
671,38,1,1,0,55.0,153.8,0,3,0.469
672,54,1,1,0,53.3,166.0,1,6,0.669
673,35,0,1,1,48.2,169.6,0,1,0.462
674,35,1,1,1,57.1,165.5,1,7,0.725
675,31,1,1,0,56.2,177.1,1,10,0.55
676,36,1,1,0,45.7,150.3,0,3,0.462
677,53,1,1,0,66.5,146.2,0,1,0.452
678,26,1,1,1,55.5,169.7,0,6,0.619
679,23,1,1,0,57.7,186.4,0,1,0.223
680,39,1,1,0,44.0,156.1,0,5,0.315
681,43,0,1,1,46.7,140.5,1,8,0.569
682,34,0,1,0,54.2,153.5,1,4,0.429
683,37,0,1,0,57.9,163.5,1,7,0.39
685,36,1,1,0,54.8,162.0,1,8,0.489
686,39,1,1,0,73.4,178.7,1,6,0.606
687,32,1,1,0,66.0,171.9,1,9,0.644
688,35,1,1,0,60.4,170.3,1,4,0.704
689,46,1,1,0,50.8,156.1,1,8,0.675
690,37,1,1,0,61.0,153.6,0,10,0.426
691,15,0,0,0,53.5,152.8,1,5,0.42
692,19,1,0,1,51.1,169.5,0,10,0.734
693,33,0,1,0,63.5,156.7,1,9,0.398
694,32,1,1,0,63.0,170.1,1,9,0.471
695,31,0,1,0,61.1,172.4,0,3,0.317
696,47,1,1,0,57.5,171.8,1,5,0.571
697,32,1,1,0,50.6,161.2,1,2,0.305
698,32,0,1,0,54.9,190.3,0,4,0.228
699,38,1,1,0,46.3,156.4,0,9,0.627
700,39,0,1,0,62.1,170.9,1,7,0.614
701,42,1,1,1,67.3,162.0,1,8,0.973
702,46,1,1,0,82.3,176.8,1,1,0.587
703,54,1,1,0,66.9,163.6,1,1,0.702
704,33,1,1,0,69.4,155.1,1,7,0.675
705,49,1,1,0,63.2,176.8,1,7,0.653
706,37,0,1,1,52.4,152.2,0,6,0.494
707,49,1,1,1,54.5,156.4,0,3,0.815
708,25,0,1,0,49.7,149.8,0,1,0.136
709,48,0,1,0,57.5,171.7,0,10,0.56
710,17,1,0,0,53.6,165.2,0,3,0.326
711,44,1,1,0,67.5,187.2,1,4,0.53
712,36,1,1,0,54.4,180.9,1,8,0.655
713,38,1,1,1,47.0,167.7,0,10,1.0
714,56,0,1,0,49.6,164.2,0,4,0.654
715,28,1,1,0,51.1,153.8,1,2,0.292
716,36,1,1,0,50.0,170.9,0,3,0.429
717,28,1,1,0,45.5,174.7,0,5,0.327
718,41,1,1,0,53.5,179.2,0,6,0.52
719,39,1,1,0,48.5,177.3,0,3,0.276
720,27,1,1,0,47.6,174.5,1,6,0.558
721,38,1,1,0,46.0,161.4,1,3,0.495
722,39,1,1,0,67.5,178.5,0,3,0.352
723,32,1,1,0,65.5,174.5,0,10,0.625
724,54,0,1,0,44.9,166.2,0,7,0.588
725,28,0,1,0,90.5,195.2,0,1,0.165
726,32,0,1,0,61.2,170.0,1,9,0.477
727,28,1,1,1,61.3,190.1,1,10,0.723
728,65,1,1,0,69.1,180.6,1,5,0.815
729,45,0,1,0,56.5,160.0,1,9,0.629
730,36,0,1,0,49.1,166.8,1,3,0.391
731,28,1,1,0,63.2,164.2,0,8,0.452
732,44,1,1,0,45.9,159.8,1,4,0.657
733,43,1,1,0,60.3,162.3,1,4,0.645
734,18,1,0,0,66.4,182.5,1,3,0.389
735,46,1,1,0,60.6,176.0,1,9,1.0
736,38,1,1,0,48.5,149.9,1,2,0.497
737,33,1,1,0,65.4,168.1,1,2,0.512
738,28,1,1,0,54.8,177.5,0,8,0.542
739,44,0,1,1,48.2,158.8,0,5,0.755
740,38,0,1,1,47.9,164.8,0,4,0.463
741,33,0,1,0,48.8,145.8,1,2,0.266
742,50,0,1,1,61.0,165.1,0,7,0.697
743,34,1,1,0,49.8,163.3,1,7,0.68
744,54,0,1,0,58.2,176.8,1,4,0.614
745,33,1,1,0,53.6,170.7,1,3,0.386
746,22,1,1,0,44.8,172.3,1,4,0.424
747,56,0,1,0,57.9,159.6,1,1,0.667
748,57,1,1,1,46.0,158.2,0,6,0.816
749,43,0,1,0,62.0,167.1,0,1,0.419
750,35,1,1,0,53.5,179.8,1,3,0.532
751,34,0,1,0,46.3,171.9,0,10,0.362
752,41,1,1,0,53.6,183.3,0,8,0.44
753,41,1,1,0,45.2,155.5,1,10,0.649
754,44,1,1,0,55.4,156.6,1,10,0.547
755,29,1,1,0,54.3,190.9,1,4,0.477
756,29,1,1,0,64.3,189.6,0,3,0.276
757,41,0,1,1,46.4,163.3,0,5,0.65
758,49,1,1,1,57.7,148.6,0,8,0.714
759,38,0,1,0,44.2,178.8,1,9,0.46
760,47,1,1,0,51.4,161.8,1,1,0.5
761,48,1,1,0,59.7,152.6,1,7,0.595
762,37,0,1,0,46.9,162.0,1,9,0.481
763,43,0,1,1,52.1,167.2,0,3,0.507
764,45,0,1,0,51.9,163.0,1,1,0.575
765,42,1,1,1,51.8,154.9,1,5,0.68
766,42,0,1,0,60.7,167.4,0,1,0.416
767,37,1,1,0,46.1,175.0,0,7,0.555
768,48,1,1,0,71.1,166.6,0,6,0.677
769,39,1,1,0,54.8,159.0,1,10,0.638
770,25,1,1,0,46.8,156.9,1,1,0.498
771,33,0,1,0,56.4,171.4,1,4,0.492
772,31,0,1,0,53.8,169.8,0,5,0.577
773,38,1,1,1,51.6,173.9,0,9,0.787
774,45,1,1,0,49.4,174.0,1,4,0.615
775,58,1,1,1,49.3,175.1,0,7,0.816
776,46,0,1,0,47.1,161.2,0,2,0.21
777,37,1,1,0,47.2,147.8,1,4,0.504
778,28,1,1,0,56.1,156.9,1,7,0.553
779,39,0,1,1,73.5,152.9,1,5,0.703
780,34,1,1,0,49.2,168.4,0,3,0.375
781,20,1,1,1,71.9,175.9,1,1,0.712
782,41,1,1,0,67.2,176.7,1,9,0.782
783,48,1,1,0,85.7,182.9,0,3,0.792
784,22,1,1,0,53.4,161.2,1,4,0.794
785,64,1,1,0,52.8,179.5,0,6,0.765
786,56,1,1,0,54.4,177.8,0,3,0.711
787,51,0,1,1,51.6,152.9,0,10,0.755
788,41,1,1,0,52.2,173.3,0,2,0.479
789,45,1,1,0,64.7,186.1,0,4,0.457
790,53,0,1,0,54.8,178.3,1,7,0.654
791,26,1,1,0,42.6,156.6,0,5,0.397
792,44,0,1,0,60.9,172.6,0,8,0.452
793,41,1,1,0,54.5,161.8,0,8,0.537
794,25,1,1,0,60.1,185.2,1,2,0.594
795,51,1,1,0,51.2,128.0,0,3,0.521
796,48,1,1,0,59.7,173.8,0,1,0.513
797,56,1,1,0,54.1,151.3,0,8,0.628
798,44,1,1,0,48.2,167.5,1,5,0.998
799,45,0,1,0,60.2,184.6,0,5,0.496
800,39,1,1,0,61.2,157.2,1,7,0.657
801,42,1,1,0,73.6,186.1,0,2,0.403
802,50,1,1,1,52.5,169.2,1,9,0.992
803,36,1,1,0,64.4,177.8,1,8,0.392
804,43,1,1,0,58.2,185.3,1,1,0.713
805,50,1,1,1,61.8,160.4,0,5,0.805
806,31,1,1,0,66.7,175.0,0,1,0.303
807,48,1,1,0,43.0,174.1,0,6,0.529
808,43,1,1,1,51.5,156.4,0,6,0.724
809,39,1,1,0,62.1,165.7,0,6,0.449
810,41,1,1,0,51.6,162.7,1,7,0.729
811,53,1,1,0,47.0,159.6,0,7,1.0
812,49,1,1,0,59.0,170.8,1,5,0.541
813,39,1,1,1,45.7,165.3,1,2,0.693
814,50,1,1,0,47.2,159.1,1,10,0.728
815,25,1,1,0,56.2,166.8,0,2,0.728
816,43,1,1,0,48.1,160.1,1,10,0.67
817,40,1,1,0,47.4,169.0,0,9,0.667
818,50,0,1,1,46.0,150.6,1,9,0.873
819,38,1,1,0,46.0,150.2,1,10,0.609
820,35,0,1,0,57.1,175.8,1,1,0.311
821,35,1,1,0,54.9,176.9,0,9,0.373
822,44,1,1,0,67.0,167.6,0,6,0.467
823,21,1,1,0,66.7,169.3,0,2,0.387
824,32,1,1,0,49.3,180.5,0,4,0.552
825,36,1,1,0,56.4,159.2,0,6,0.88
826,40,0,1,0,58.6,166.1,1,4,0.247
827,45,1,1,0,53.6,148.5,0,8,0.568
828,26,0,1,0,52.4,146.2,0,8,0.458
829,53,1,1,0,46.0,156.4,1,1,0.66
830,37,1,1,0,58.4,152.3,0,3,0.482
831,39,0,1,0,52.9,170.0,0,4,0.421
832,23,1,1,0,51.4,157.1,1,1,0.484
833,38,1,1,0,61.3,175.1,1,1,0.579
834,46,1,1,0,53.7,175.3,0,7,0.532
835,35,0,1,0,50.9,162.0,1,1,0.524
836,43,1,1,0,54.1,177.9,1,2,0.686
837,42,0,1,0,48.7,165.3,1,7,0.689
838,27,1,1,0,71.7,168.2,1,10,0.622
839,43,1,1,0,59.0,164.3,1,6,0.785
840,57,0,1,0,50.7,161.1,0,1,0.496
841,58,0,1,0,52.2,166.6,1,10,0.697
842,51,1,1,0,65.7,164.6,1,6,0.675
843,46,1,1,0,50.9,158.5,1,6,0.648
844,58,1,1,1,50.5,144.4,1,5,1.0
845,48,1,1,0,48.6,162.4,0,9,0.612
846,37,0,1,0,57.8,178.4,0,4,0.374
847,40,0,1,1,60.7,175.8,0,3,0.411
848,45,1,1,0,71.7,194.2,1,6,0.706
849,41,1,1,0,68.9,169.0,1,2,0.648
850,34,1,1,1,56.8,168.5,0,8,0.664
851,50,1,1,0,62.3,191.6,0,1,0.49
852,54,1,1,0,50.0,156.4,1,9,1.0
853,33,0,1,0,61.7,159.6,0,1,0.268
854,36,1,1,0,66.5,159.7,0,2,0.665
855,23,1,1,0,52.3,168.8,1,7,0.677
856,30,0,1,0,55.3,173.3,1,4,0.299
857,42,1,1,0,47.2,164.6,0,8,0.502
858,37,1,1,0,51.3,154.3,0,6,0.463
859,27,1,1,0,49.2,187.4,0,1,0.255
861,46,1,1,0,52.9,179.0,0,4,0.675
862,44,1,1,0,63.1,176.9,1,2,0.667
863,48,0,1,0,65.0,147.0,1,4,0.396
864,39,1,1,0,62.9,177.8,1,8,0.457
866,47,1,1,0,54.9,176.1,1,1,0.527
867,21,1,1,0,57.2,155.7,1,9,0.557
868,38,0,1,0,62.2,169.3,0,2,0.25
869,28,1,1,0,49.1,159.7,1,1,0.544
870,23,0,1,0,57.6,170.8,0,4,0.384
871,29,1,1,0,50.3,172.6,1,4,0.418
872,56,1,1,1,57.9,166.1,0,7,0.991
873,37,0,1,0,55.8,182.0,0,9,0.535
874,40,1,1,0,66.7,182.4,0,3,0.424
875,58,1,1,0,52.7,164.8,0,9,0.645
876,53,1,1,1,44.4,161.2,0,9,0.994
877,53,1,1,0,58.1,171.2,0,6,0.77
878,38,1,1,0,48.4,167.7,0,3,0.319
879,39,0,1,0,62.9,179.8,1,2,0.417
881,29,1,1,1,55.4,159.9,0,4,0.563
882,51,0,1,0,56.0,161.7,0,1,0.822
883,37,1,1,0,50.7,186.2,0,8,0.498
884,55,1,1,1,57.0,178.5,0,6,0.743
885,40,1,1,0,62.4,176.0,1,8,0.567
886,41,1,1,1,58.3,164.1,1,8,1.0
887,31,1,1,0,55.8,174.4,1,9,0.603
888,47,0,1,0,71.1,197.0,0,5,0.432
889,45,0,1,1,69.8,180.6,0,9,0.797
891,51,1,1,0,56.8,165.2,1,10,0.836
892,55,0,1,0,56.7,163.7,0,9,0.557
893,54,0,1,0,50.1,168.4,0,8,0.414
894,37,1,1,0,42.7,163.9,0,7,0.311
895,36,1,1,0,50.3,161.5,1,1,0.524
896,47,1,1,0,47.0,148.8,0,8,0.463
897,32,0,1,0,54.7,164.4,1,1,0.358
898,28,0,1,0,48.0,139.9,1,9,0.564
899,38,1,1,0,64.4,170.4,0,8,0.397
900,33,1,1,0,46.5,164.9,1,7,0.722
901,32,0,1,1,49.7,158.2,0,9,0.778
902,48,1,1,1,48.4,134.4,1,10,0.906
903,37,1,1,0,48.0,152.4,1,10,0.579
904,21,0,1,0,49.6,159.7,1,6,0.473
905,25,0,1,0,49.0,170.2,0,2,0.336
906,52,1,1,0,53.0,176.9,0,9,0.497
907,41,0,1,0,72.3,168.8,0,7,0.501
908,53,1,1,0,53.0,169.4,1,7,0.759
909,29,1,1,0,46.1,141.5,0,5,0.415
910,39,1,1,0,51.9,162.7,1,10,0.544
911,36,1,1,0,63.6,154.9,0,1,0.335
912,43,1,1,1,56.2,164.7,1,7,0.764
913,46,1,1,0,51.7,166.8,0,2,0.512
914,33,1,1,0,53.1,175.8,0,4,0.584
915,34,1,1,0,47.7,156.8,1,6,0.816
916,39,1,1,0,48.3,161.6,1,1,0.293
917,27,0,1,0,62.7,193.1,1,7,0.442
918,54,0,1,0,44.1,156.7,1,4,0.424
919,35,1,1,0,52.9,162.5,1,3,0.405
920,34,1,1,0,50.0,162.1,1,4,0.583
921,26,0,1,0,50.4,151.2,0,6,0.442
922,38,1,1,0,58.1,163.4,1,9,0.79
923,36,1,1,1,49.7,168.4,0,7,0.657
924,35,1,1,0,55.2,175.4,0,5,0.555
925,29,0,1,1,57.4,169.4,1,3,0.571
926,35,1,1,1,99.4,187.0,0,10,0.777
927,20,1,1,0,49.8,169.0,0,10,0.579
928,33,1,1,1,55.5,169.9,1,8,0.652
929,32,0,1,0,55.5,165.5,1,3,0.353
930,49,0,1,0,61.3,191.9,0,2,0.411
931,54,1,1,1,60.4,190.1,0,9,1.0
932,48,0,1,0,61.2,180.1,0,8,0.49
933,37,0,1,0,43.9,160.1,0,9,0.433
934,40,1,1,1,49.7,161.0,0,9,0.834
935,24,1,1,0,57.0,162.1,0,9,0.38
936,55,1,1,1,47.3,148.2,0,9,0.78
937,49,0,1,0,50.7,169.1,1,2,0.412
938,39,0,1,1,51.7,172.1,0,9,0.654
939,38,0,1,1,68.5,160.9,0,1,0.626
940,35,0,1,0,56.6,160.9,0,8,0.212
941,53,1,1,1,50.2,175.1,0,8,0.578
942,41,0,1,1,50.5,167.4,0,5,0.574
943,47,1,1,0,51.4,176.1,0,6,0.606
944,37,1,1,0,55.8,162.5,0,1,0.393
945,32,1,1,0,63.6,175.6,0,10,0.428
946,37,0,1,0,49.4,166.9,1,6,0.47
947,47,0,1,0,76.6,167.9,1,1,0.389
948,17,0,0,1,57.0,170.0,0,1,0.297
949,27,1,1,0,42.4,141.7,1,3,0.376
950,56,1,1,0,53.1,149.8,1,10,0.792
951,39,1,1,0,50.9,151.6,0,1,0.233
952,33,1,1,1,50.4,172.6,0,8,0.612
953,43,1,1,0,59.4,157.4,0,9,0.498
954,54,0,1,0,49.9,165.4,0,6,0.563
955,47,1,1,0,46.0,154.4,0,10,0.785
956,42,1,1,0,64.8,163.6,0,7,0.473
957,29,1,1,0,51.8,171.6,0,6,0.517
958,56,1,1,1,57.9,163.9,0,7,0.955
959,42,1,1,0,51.4,160.8,0,10,0.625
960,26,1,1,1,51.1,160.7,0,6,0.521
961,45,0,1,0,60.4,172.3,1,3,0.485
962,51,1,1,0,50.3,165.2,1,9,0.68
963,46,0,1,0,58.6,153.6,1,1,0.558
964,35,0,1,0,50.3,155.9,0,6,0.278
965,42,1,1,0,64.0,156.1,1,8,0.865
966,46,0,1,0,53.9,153.3,1,6,0.609
967,40,1,1,0,60.0,167.9,0,3,0.414
968,30,1,1,0,55.6,155.1,0,7,0.636
969,36,1,1,0,57.3,170.2,0,10,0.858
970,30,1,1,0,47.0,168.2,0,8,0.449
971,17,1,0,1,50.6,179.6,0,9,0.92
973,43,1,1,0,59.4,178.4,0,4,0.532
974,36,1,1,0,44.1,172.4,0,5,0.477
975,26,1,1,0,56.0,172.8,0,5,0.44
976,33,1,1,0,66.6,180.3,1,5,0.447
977,20,1,1,1,46.8,165.0,1,6,0.727
978,41,1,1,0,52.8,165.9,1,2,0.65
979,38,1,1,0,49.3,154.4,1,6,0.457
980,24,1,1,0,63.0,185.6,1,10,0.659
981,34,0,1,0,53.0,166.8,1,4,0.295
982,45,1,1,0,53.7,178.8,1,2,0.613
983,50,1,1,1,86.0,170.9,1,2,0.887
984,43,0,1,1,49.5,165.0,0,6,0.694
985,32,1,1,0,47.8,155.0,1,6,0.51
986,44,1,1,0,58.1,172.1,1,5,0.662
987,33,0,1,1,55.9,169.3,0,9,0.675
988,56,0,1,0,52.6,136.5,0,5,0.626
989,37,1,1,0,53.1,182.9,1,9,0.54
990,36,1,1,0,62.9,169.8,1,5,0.364
991,43,0,1,1,48.1,163.3,1,7,0.819
992,52,0,1,1,59.0,177.0,1,4,0.655
993,25,1,1,0,52.5,155.3,1,5,0.453
994,41,0,1,0,50.3,154.0,1,2,0.462
995,62,1,1,0,42.9,174.1,0,2,0.553
996,46,0,1,0,61.6,152.2,0,6,0.429
997,36,1,1,1,43.3,149.1,0,4,0.545
998,49,0,1,0,79.6,166.5,0,6,0.555
999,57,0,1,0,52.3,167.1,1,9,0.714
1000,24,1,1,0,54.0,155.1,0,2,0.424
1001,24,1,1,0,61.2,164.1,1,7,0.694
1002,49,1,1,1,45.8,156.8,0,10,0.749
1003,67,1,1,0,46.3,165.3,0,9,0.593
1004,21,0,1,1,53.6,175.0,0,9,0.491
1005,52,0,1,0,52.6,163.8,0,4,0.52
1006,33,1,1,1,56.3,171.4,0,5,0.586
1007,38,1,1,0,43.5,174.8,0,7,0.348
1008,39,1,1,0,54.8,169.4,1,4,0.606
1009,55,0,1,0,47.3,170.4,1,5,0.616
1010,27,1,1,0,78.4,147.6,1,2,0.632
1011,35,1,1,0,56.6,161.4,1,2,0.551
1012,45,1,1,0,56.6,168.7,1,5,0.639
1013,43,1,1,0,76.6,187.6,1,7,0.587
1014,30,1,1,0,48.9,163.3,1,4,0.507
1015,57,0,1,0,47.6,179.7,0,10,0.502
1016,24,1,1,0,52.8,158.7,0,3,0.493
1017,46,1,1,1,53.5,149.6,1,8,0.731
1018,39,1,1,0,44.4,156.2,1,4,0.526
1019,24,1,1,0,74.7,159.1,1,4,0.458
1020,45,1,1,0,53.8,161.9,1,8,0.775
1021,31,1,1,0,60.2,183.2,0,6,0.439
1022,36,0,1,0,51.6,154.5,1,3,0.585
1023,35,1,1,0,50.0,158.2,0,3,0.436
1024,43,0,1,0,50.8,168.6,1,7,0.57
1025,43,1,1,0,107.9,201.1,0,8,0.495
1026,26,1,1,0,62.7,177.4,0,8,0.807
1027,48,1,1,0,85.6,178.3,0,8,0.665
1028,47,1,1,0,85.2,183.3,0,5,0.689
1029,33,0,1,0,50.9,172.6,1,9,0.552
1030,51,0,1,0,47.8,173.9,1,1,0.481
1031,38,1,1,0,52.6,147.5,1,8,0.477
1032,56,1,1,0,66.8,176.5,1,2,0.631
1033,25,1,1,0,61.6,162.9,1,7,0.688
1034,35,1,1,0,47.3,169.0,0,3,0.469
1035,38,0,1,0,44.2,134.4,1,3,0.363
1036,41,1,1,0,54.7,143.8,1,7,0.613
1037,17,1,0,0,42.1,161.9,1,3,0.487
1038,44,0,1,1,63.7,158.3,0,6,0.625
1039,42,1,1,1,61.4,165.3,0,3,0.71
1040,42,1,1,0,57.6,165.7,0,6,0.564
1041,32,1,1,0,45.5,174.3,0,5,0.325
1042,44,1,1,1,56.5,183.5,0,4,0.518
1043,39,1,1,0,51.1,169.0,0,1,0.228
1044,31,0,1,0,51.7,165.9,0,1,0.5
1045,48,1,1,0,72.4,175.5,0,8,0.695
1046,37,0,1,1,52.5,170.6,0,4,0.619
1047,42,1,1,1,52.0,168.9,0,3,0.531
1048,25,1,1,0,53.6,167.8,0,4,0.354
1049,44,1,1,0,45.2,160.4,1,10,0.657
1050,31,1,1,0,47.9,156.4,1,5,0.62
1051,47,1,1,0,67.1,157.0,0,3,0.779
1052,40,1,1,1,50.3,170.1,0,5,0.689
1053,46,0,1,0,54.9,167.3,0,6,0.617
1054,37,0,1,0,53.7,155.0,0,2,0.347
1055,43,1,1,0,57.4,167.1,0,2,0.565
1056,54,1,1,0,43.4,154.5,1,9,0.945
1057,32,0,1,0,45.4,158.8,1,5,0.387
1058,24,1,1,0,58.2,153.6,0,8,0.502
1059,45,1,1,0,64.1,146.7,1,7,0.7
1060,43,1,1,0,50.1,173.3,1,8,0.733
1061,45,1,1,0,58.9,175.4,0,1,0.471
1062,45,1,1,0,52.5,167.1,1,7,0.754
1063,11,0,0,0,62.2,177.4,1,5,0.344
1064,33,0,1,0,46.7,153.8,1,3,0.425
1065,36,1,1,1,68.9,168.4,0,7,0.521
1066,28,1,1,0,49.3,174.7,0,3,0.386
1067,18,1,0,0,44.2,180.7,0,10,0.439
1068,33,1,1,0,64.6,158.5,0,1,0.392
1069,51,1,1,0,46.4,161.8,0,7,0.726
1070,56,1,1,0,50.3,162.5,1,10,1.0
1071,30,0,1,1,49.9,169.4,1,6,0.592
1072,29,1,1,1,57.1,179.9,1,3,0.774
1073,50,0,1,0,48.0,177.2,1,8,0.732
1074,43,1,1,0,43.2,155.0,0,5,0.556
1075,47,1,1,0,56.8,164.9,0,3,0.645
1076,40,0,1,1,49.5,168.3,0,6,0.53
1077,26,0,1,0,54.1,163.6,0,8,0.382
1078,41,1,1,0,59.3,152.4,1,8,0.75
1080,33,1,1,0,59.7,153.6,0,4,0.4
